2025/01/07 22:12:43.178, 28.00 W, 0 %, 5 MiB, 16384 MiB
2025/01/07 22:13:35.721, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:36.751, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:37.781, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:38.814, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:39.843, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:40.872, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:41.902, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:42.928, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:43.957, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:44.987, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:46.016, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:47.045, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:48.076, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:49.105, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:50.134, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:51.163, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:52.193, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:53.222, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:54.253, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:55.282, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:56.312, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:57.341, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:58.370, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:13:59.397, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:00.429, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:01.458, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:02.486, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:03.515, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:04.546, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:05.575, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:06.606, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:07.635, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:08.664, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:09.695, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:10.725, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:11.755, 33.86 W, 0 %, 287 MiB, 16384 MiB
2025/01/07 22:14:12.784, 33.86 W, 0 %, 287 MiB, 16384 MiB
